symbol,entry_time,entry_price,exit_time,exit_price,qty,side,strategy,classification,signal_tags,confidence,reward
365caf77-8429-468e-9ca4-6b980d48aa48,2025-07-02T18:55:07.584922+00:00,GOOGL,buy,179.0,178.36,LIVE,filled
03f4437b-4a48-45eb-991c-4e87100565a4,2025-07-02T18:55:10.928000+00:00,GOOGL,buy,8.0,178.3425,LIVE,filled
GOOGL,2025-07-02T18:55:10.928254+00:00,175.85,,,187,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.971178409644255,
a502aa3a-e5d1-460f-a93f-33125f9b9896,2025-07-02T18:55:16.781508+00:00,TSLA,sell,64.0,315.29,LIVE,filled
28784657-9672-4b68-b018-276231422c3d,2025-07-02T18:55:58.040593+00:00,AMZN,buy,83.0,220.242651,LIVE,filled
c7f8144f-bad4-42d1-8b23-b6e4ed6cc003,2025-07-02T18:56:01.426504+00:00,AMZN,buy,36.0,220.24,LIVE,filled
AMZN,2025-07-02T18:56:01.426719+00:00,220.47,,,119,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
3d61d131-1e5c-4504-b625-6ddfd78086d6,2025-07-02T19:05:59.565067+00:00,MSFT,buy,23.0,490.29,LIVE,filled
MSFT,2025-07-02T19:05:59.565382+00:00,492.1,,,23,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.6021437380280357,
2c2c3f2d-3a68-429d-af95-b082deb81f2c,2025-07-02T19:06:02.481313+00:00,GOOGL,buy,43.0,178.11,LIVE,filled
9e27b337-fab5-4086-82fe-1cf61a720bf4,2025-07-02T19:06:05.871207+00:00,GOOGL,buy,43.0,178.091628,LIVE,filled
0163a396-5e53-4f7e-8605-a585b2c894d9,2025-07-02T19:06:09.273296+00:00,GOOGL,buy,43.0,178.07,LIVE,filled
f48f046f-a933-4e94-954b-4ff30e565a5a,2025-07-02T19:06:12.674190+00:00,GOOGL,buy,43.0,178.08,LIVE,filled
5debaba4-62d6-49d1-b63c-121bbd6b275b,2025-07-02T19:06:16.086994+00:00,GOOGL,buy,15.0,178.089333,LIVE,filled
GOOGL,2025-07-02T19:06:16.087287+00:00,175.85,,,187,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.971178409644255,
56574cb8-f4c2-4be1-8ac3-029fbaaf7411,2025-07-02T19:06:59.596462+00:00,AMZN,buy,75.0,220.26,LIVE,filled
AMZN,2025-07-02T19:06:59.596776+00:00,220.47,,,75,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
fc4123db-8ebe-41d5-8ca4-280356d357ab,2025-07-02T19:11:59.990998+00:00,TSLA,buy,63.0,315.370317,LIVE,filled
TSLA,2025-07-02T19:11:59.991383+00:00,301.35,,,63,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.8849219588506126,
70b84f64-568c-4ad2-b42e-9e45f53f793e,2025-07-02T19:15:57.618239+00:00,MSFT,buy,45.0,489.79,LIVE,filled
