timestamp,open,high,low,close,volume
2023-01-03 05:00:00+00:00,148.51,149.96,140.96,143.15,41810749
2023-01-04 05:00:00+00:00,145.67,148.53,142.41,147.49,45047174
2023-01-05 05:00:00+00:00,144.91,145.64,141.4795,142.65,41702951
2023-01-06 05:00:00+00:00,144.74,150.1,140.34,148.59,43123117
2023-01-09 05:00:00+00:00,152.84,160.56,151.41,156.28,52588232
2023-01-10 05:00:00+00:00,155.07,159.6199,154.72,159.09,40374109
2023-01-11 05:00:00+00:00,158.3951,160.28,155.63,160.01,37772219
2023-01-12 05:00:00+00:00,161.0,166.37,154.92,165.11,57246159
2023-01-13 05:00:00+00:00,162.78,169.22,161.65,168.99,46579169
2023-01-17 05:00:00+00:00,168.99,177.28,168.99,177.02,53349850
2023-01-18 05:00:00+00:00,176.67,178.73,172.82,173.77,46116435
2023-01-19 05:00:00+00:00,170.36,171.97,167.31,167.65,48022329
2023-01-20 05:00:00+00:00,170.11,178.56,168.25,178.39,60373746
2023-01-23 05:00:00+00:00,180.64,192.45,178.175,191.93,68143517
2023-01-24 05:00:00+00:00,188.27,194.95,188.2,192.65,51556244
2023-01-25 05:00:00+00:00,189.125,193.7,185.8,193.23,46419756
2023-01-26 05:00:00+00:00,197.01,201.66,192.78,198.02,50881372
2023-01-27 05:00:00+00:00,194.62,206.28,194.05,203.65,55925775
2023-01-30 05:00:00+00:00,199.5,201.4,191.5,191.62,50754016
2023-01-31 05:00:00+00:00,191.695,196.87,189.5,195.37,52448249
2023-02-01 05:00:00+00:00,196.91,211.92,196.11,209.43,69248016
2023-02-02 05:00:00+00:00,210.0,219.49,207.0,217.09,57012533
2023-02-03 05:00:00+00:00,210.0,217.4499,207.89,211.0,45611088
2023-02-06 05:00:00+00:00,208.06,215.7,207.86,210.89,46678865
2023-02-07 05:00:00+00:00,213.82,222.59,211.5,221.73,68928590
2023-02-08 05:00:00+00:00,223.87,228.78,220.0801,222.05,58179290
2023-02-09 05:00:00+00:00,226.06,230.2,221.2,223.37,53963263
2023-02-10 05:00:00+00:00,216.9,220.7764,208.11,212.65,56862895
2023-02-13 05:00:00+00:00,215.38,220.48,209.62,217.88,50133579
2023-02-14 05:00:00+00:00,215.78,230.488,213.66,229.71,69801249
2023-02-15 05:00:00+00:00,225.49,228.55,221.06,227.64,44096797
2023-02-16 05:00:00+00:00,221.33,225.5,219.268,220.02,43957508
2023-02-17 05:00:00+00:00,216.31,217.4,209.75,213.88,48143019
2023-02-21 05:00:00+00:00,210.0,214.938,206.18,206.55,44553755
2023-02-22 05:00:00+00:00,207.07,211.04,204.21,207.54,53440494
2023-02-23 05:00:00+00:00,234.4,238.88,230.25,236.64,115126835
2023-02-24 05:00:00+00:00,232.25,234.74,229.47,232.86,61438022
2023-02-27 05:00:00+00:00,236.7,238.7994,234.54,235.01,46804659
2023-02-28 05:00:00+00:00,233.72,238.25,232.06,232.16,49947912
2023-03-01 05:00:00+00:00,231.92,232.5557,225.08,226.98,47676244
2023-03-02 05:00:00+00:00,224.88,233.804,224.32,233.14,40757880
2023-03-03 05:00:00+00:00,233.2,239.0,231.3,238.9,43661039
2023-03-06 05:00:00+00:00,238.91,242.48,234.87,235.54,45832416
2023-03-07 05:00:00+00:00,236.0,241.25,232.41,232.88,53100164
2023-03-08 05:00:00+00:00,234.87,242.0,234.235,241.81,53314270
2023-03-09 05:00:00+00:00,241.75,244.54,233.8284,234.36,52589800
2023-03-10 05:00:00+00:00,234.09,236.27,227.26,229.65,49754798
2023-03-13 04:00:00+00:00,227.52,232.98,222.97,229.66,44737487
2023-03-14 04:00:00+00:00,234.96,242.19,234.6,240.63,50577136
2023-03-15 04:00:00+00:00,237.61,242.86,233.6,242.28,54916008
2023-03-16 04:00:00+00:00,240.27,255.88,238.94,255.41,61099837
2023-03-17 04:00:00+00:00,259.82,263.99,256.68,257.25,101839860
2023-03-20 04:00:00+00:00,256.15,260.24,251.2983,259.0,45236193
2023-03-21 04:00:00+00:00,261.8,263.92,253.81,261.99,56824563
2023-03-22 04:00:00+00:00,264.25,275.89,262.37,264.68,80972030
2023-03-23 04:00:00+00:00,271.155,274.99,266.9,271.91,57026890
2023-03-24 04:00:00+00:00,270.31,271.67,263.55,267.79,47038091
2023-03-27 04:00:00+00:00,268.37,270.0,263.65,265.31,37487743
2023-03-28 04:00:00+00:00,264.47,265.13,258.5,264.1,36773145
2023-03-29 04:00:00+00:00,268.25,270.78,265.97,269.84,41868011
2023-03-30 04:00:00+00:00,272.29,274.99,271.02,273.83,38269301
2023-03-31 04:00:00+00:00,271.4,278.3431,271.05,277.77,43598777
2023-04-03 04:00:00+00:00,275.09,280.0,273.36,279.65,41864269
2023-04-04 04:00:00+00:00,279.66,280.0,273.07,274.53,38711401
2023-04-05 04:00:00+00:00,268.29,269.98,263.95,268.81,53546442
2023-04-06 04:00:00+00:00,265.84,270.8,264.27,270.37,41498845
2023-04-10 04:00:00+00:00,268.23,276.2099,266.69,275.79,40916478
2023-04-11 04:00:00+00:00,277.235,277.9,271.26,271.69,32919396
2023-04-12 04:00:00+00:00,273.7,274.6799,264.475,264.95,45953272
2023-04-13 04:00:00+00:00,267.34,268.869,263.29,264.63,37543209
2023-04-14 04:00:00+00:00,265.04,268.83,262.2,267.58,41094420
2023-04-17 04:00:00+00:00,265.655,270.06,264.3318,270.02,32325429
2023-04-18 04:00:00+00:00,275.335,281.1,273.57,276.67,61830458
2023-04-19 04:00:00+00:00,273.61,280.0,272.32,279.31,36071939
2023-04-20 04:00:00+00:00,276.71,280.3,270.0,271.04,44864247
2023-04-21 04:00:00+00:00,269.52,271.83,267.22,271.19,36156701
2023-04-24 04:00:00+00:00,270.13,273.6599,266.7101,270.42,34081193
2023-04-25 04:00:00+00:00,270.78,272.47,262.25,262.41,37987463
2023-04-26 04:00:00+00:00,270.02,273.3,267.051,269.56,40904650
2023-04-27 04:00:00+00:00,273.63,274.95,266.2501,272.26,37927648
2023-04-28 04:00:00+00:00,272.25,277.58,270.7148,277.49,31144754
2023-05-01 04:00:00+00:00,278.4,290.5844,277.8,289.1,57212367
2023-05-02 04:00:00+00:00,286.8,288.3599,280.83,282.1,41867326
2023-05-03 04:00:00+00:00,278.4,283.67,274.72,278.02,39671487
2023-05-04 04:00:00+00:00,276.51,278.59,272.4,275.62,33552343
2023-05-05 04:00:00+00:00,278.255,287.55,277.31,286.8,38068801
2023-05-08 04:00:00+00:00,285.22,292.2,283.5,291.51,35728327
2023-05-09 04:00:00+00:00,288.99,289.73,284.5,285.71,32978722
2023-05-10 04:00:00+00:00,290.05,291.13,284.6128,288.85,37237717
2023-05-11 04:00:00+00:00,288.96,289.5,282.46,285.78,33692515
2023-05-12 04:00:00+00:00,285.29,287.8,280.46,283.4,27560361
2023-05-15 04:00:00+00:00,285.085,289.69,281.52,289.53,30990713
2023-05-16 04:00:00+00:00,288.41,298.7,288.32,292.13,45059492
2023-05-17 04:00:00+00:00,295.84,301.99,294.3001,301.78,45586184
2023-05-18 04:00:00+00:00,304.1,318.28,303.2,316.78,77370786
2023-05-19 04:00:00+00:00,315.36,315.8,309.16,312.64,49975477
2023-05-22 04:00:00+00:00,309.01,315.2,306.8,311.76,38956449
2023-05-23 04:00:00+00:00,310.0,312.88,306.31,306.88,35625326
2023-05-24 04:00:00+00:00,302.1,306.07,298.06,305.38,72141851
2023-05-25 04:00:00+00:00,385.23,394.8,366.35,379.8,156572617
2023-05-26 04:00:00+00:00,378.9,391.7,375.5,389.46,75676840
2023-05-30 04:00:00+00:00,405.95,419.38,399.49,401.11,92340113
2023-05-31 04:00:00+00:00,394.88,402.95,378.22,378.34,100798988
2023-06-01 04:00:00+00:00,384.89,400.5,383.4,397.7,64073543
2023-06-02 04:00:00+00:00,400.97,405.0,390.5801,393.27,56804963
2023-06-05 04:00:00+00:00,389.09,395.6503,387.07,391.71,39622572
2023-06-06 04:00:00+00:00,388.3,391.6,381.48,386.54,38872217
2023-06-07 04:00:00+00:00,389.15,394.99,373.56,374.75,51229255
2023-06-08 04:00:00+00:00,377.24,388.64,375.05,385.1,41785641
2023-06-09 04:00:00+00:00,390.37,397.11,385.67,387.7,42855407
2023-06-12 04:00:00+00:00,392.0,395.2999,386.18,394.82,38970455
2023-06-13 04:00:00+00:00,401.86,411.01,397.4,410.22,61334763
2023-06-14 04:00:00+00:00,408.24,430.0,405.52,429.97,74038755
2023-06-15 04:00:00+00:00,426.02,432.89,421.47,426.53,56849710
2023-06-16 04:00:00+00:00,434.5,437.21,426.605,426.92,65548809
2023-06-20 04:00:00+00:00,429.98,439.9,426.74,438.08,45123463
2023-06-21 04:00:00+00:00,435.01,436.15,420.8,430.45,55187835
2023-06-22 04:00:00+00:00,422.53,434.255,422.34,430.25,41780819
2023-06-23 04:00:00+00:00,424.64,428.09,420.15,422.09,35833560
2023-06-26 04:00:00+00:00,424.61,427.64,401.0,406.32,59440026
2023-06-27 04:00:00+00:00,407.99,419.4,404.48,418.76,46408477
2023-06-28 04:00:00+00:00,406.6,418.45,405.18,411.17,58283768
2023-06-29 04:00:00+00:00,415.58,416.0,406.0,408.22,38051430
2023-06-30 04:00:00+00:00,416.8,425.5,415.01,423.02,49567756
2023-07-03 04:00:00+00:00,425.17,428.98,422.02,424.13,19770252
2023-07-05 04:00:00+00:00,421.35,431.77,420.85,423.17,32371034
2023-07-06 04:00:00+00:00,418.44,421.79,413.46,421.03,30422017
2023-07-07 04:00:00+00:00,423.22,432.14,421.8,425.03,35588149
2023-07-10 04:00:00+00:00,426.57,428.11,416.49,421.8,35430049
2023-07-11 04:00:00+00:00,424.81,427.58,420.67,424.05,30185091
2023-07-12 04:00:00+00:00,430.33,439.35,427.7728,439.02,48153862
2023-07-13 04:00:00+00:00,445.18,461.55,444.92,459.77,47856483
2023-07-14 04:00:00+00:00,465.8281,480.88,450.6,454.69,77208933
2023-07-17 04:00:00+00:00,462.89,464.96,452.6241,464.61,51062648
2023-07-18 04:00:00+00:00,467.01,478.9599,457.34,474.94,57036869
2023-07-19 04:00:00+00:00,474.64,478.18,467.42,470.77,42816008
2023-07-20 04:00:00+00:00,465.07,470.87,450.62,455.2,53833607
2023-07-21 04:00:00+00:00,457.88,458.66,441.0,443.09,97466460
