timestamp,open,high,low,close,volume
2023-01-03 05:00:00+00:00,85.46,86.96,84.205,85.82,86736010
2023-01-04 05:00:00+00:00,86.55,86.98,83.36,85.14,74205274
2023-01-05 05:00:00+00:00,85.33,85.42,83.07,83.12,74507155
2023-01-06 05:00:00+00:00,83.03,86.4,81.43,86.08,89895910
2023-01-09 05:00:00+00:00,87.46,89.48,87.08,87.36,70594816
2023-01-10 05:00:00+00:00,87.57,90.185,87.29,89.87,73427265
2023-01-11 05:00:00+00:00,90.93,95.26,90.93,95.09,110261175
2023-01-12 05:00:00+00:00,96.93,97.19,93.5,95.27,91854294
2023-01-13 05:00:00+00:00,94.18,98.37,94.12,98.12,91410078
2023-01-17 05:00:00+00:00,98.68,98.89,95.73,96.05,78692957
2023-01-18 05:00:00+00:00,97.25,99.32,95.38,95.46,84623953
2023-01-19 05:00:00+00:00,94.74,95.44,92.86,93.68,74479517
2023-01-20 05:00:00+00:00,93.86,97.354,93.2025,97.25,76709267
2023-01-23 05:00:00+00:00,97.56,97.78,95.86,97.52,81523746
2023-01-24 05:00:00+00:00,96.93,98.09,96.0,96.32,70538986
2023-01-25 05:00:00+00:00,92.56,97.24,91.52,97.18,100193656
2023-01-26 05:00:00+00:00,98.235,99.49,96.92,99.22,73569180
2023-01-27 05:00:00+00:00,99.53,103.485,99.53,102.24,93851850
2023-01-30 05:00:00+00:00,101.09,101.74,99.01,100.55,74879825
2023-01-31 05:00:00+00:00,101.155,103.3484,101.14,103.13,73923749
2023-02-01 05:00:00+00:00,102.53,106.24,101.24,105.15,85898878
2023-02-02 05:00:00+00:00,110.245,114.0,108.88,112.91,160039355
2023-02-03 05:00:00+00:00,105.26,108.78,102.52,103.39,153976719
2023-02-06 05:00:00+00:00,102.925,103.9484,100.65,102.18,88020977
2023-02-07 05:00:00+00:00,101.17,102.41,98.08,102.11,127779695
2023-02-08 05:00:00+00:00,102.04,102.6699,98.775,100.05,83207704
2023-02-09 05:00:00+00:00,101.32,101.78,97.57,98.24,68958278
2023-02-10 05:00:00+00:00,97.56,98.8163,96.23,97.61,56848788
2023-02-13 05:00:00+00:00,97.85,99.68,96.91,99.54,58728382
2023-02-14 05:00:00+00:00,98.41,100.9207,97.52,99.7,60326781
2023-02-15 05:00:00+00:00,99.09,101.17,98.45,101.16,51731511
2023-02-16 05:00:00+00:00,99.21,100.63,98.1,98.15,61820844
2023-02-17 05:00:00+00:00,97.8,97.94,95.65,97.2,67186579
2023-02-21 05:00:00+00:00,95.335,95.605,94.27,94.58,62364387
2023-02-22 05:00:00+00:00,95.1,97.01,94.8,95.79,65434784
2023-02-23 05:00:00+00:00,96.12,96.43,93.67,95.82,52453165
2023-02-24 05:00:00+00:00,93.53,94.14,92.3186,93.5,63476724
2023-02-27 05:00:00+00:00,94.28,94.78,93.14,93.76,51755565
2023-02-28 05:00:00+00:00,93.14,94.69,92.92,94.23,49790263
2023-03-01 05:00:00+00:00,93.87,94.68,91.59,92.17,56099263
2023-03-02 05:00:00+00:00,91.41,92.23,90.39,92.13,59672418
