timestamp,open,high,low,close,volume
2023-01-03 05:00:00+00:00,122.82,126.37,122.28,124.74,37410812
2023-01-04 05:00:00+00:00,127.38,129.0498,125.85,127.37,34266523
2023-01-05 05:00:00+00:00,126.125,128.52,124.54,126.94,27319373
2023-01-06 05:00:00+00:00,128.97,130.33,126.04,130.02,29943202
2023-01-09 05:00:00+00:00,131.16,132.95,129.28,129.47,28716578
2023-01-10 05:00:00+00:00,127.27,133.44,127.15,132.99,31414556
2023-01-11 05:00:00+00:00,130.96,133.8494,130.34,132.89,27395864
2023-01-12 05:00:00+00:00,133.44,137.6781,131.76,136.71,32665515
2023-01-13 05:00:00+00:00,134.97,137.39,134.835,136.98,23715062
2023-01-17 05:00:00+00:00,136.176,136.75,134.25,135.36,23281819
2023-01-18 05:00:00+00:00,135.81,137.25,132.8,133.02,22222410
2023-01-19 05:00:00+00:00,132.49,137.45,132.14,136.15,30285961
2023-01-20 05:00:00+00:00,135.89,139.94,134.61,139.37,31196483
2023-01-23 05:00:00+00:00,139.29,143.76,138.66,143.27,29670749
2023-01-24 05:00:00+00:00,141.69,145.0,141.36,143.14,23480247
2023-01-25 05:00:00+00:00,141.22,143.17,140.31,141.5,28222094
2023-01-26 05:00:00+00:00,144.4,147.51,143.3,147.3,27434397
2023-01-27 05:00:00+00:00,148.237,153.19,147.39,151.74,37678108
2023-01-30 05:00:00+00:00,149.405,151.1233,146.95,147.06,29734518
2023-01-31 05:00:00+00:00,147.95,149.88,147.52,148.97,32712207
2023-02-01 05:00:00+00:00,148.03,153.58,147.06,153.12,57840358
2023-02-02 05:00:00+00:00,183.38,197.16,180.16,188.77,154679403
2023-02-03 05:00:00+00:00,183.465,196.77,182.89,186.53,79576538
2023-02-06 05:00:00+00:00,186.53,190.7,185.5156,186.06,44709418
2023-02-07 05:00:00+00:00,185.575,193.7799,184.4,191.62,49929129
2023-02-08 05:00:00+00:00,190.0,190.83,182.92,183.43,38724009
2023-02-09 05:00:00+00:00,186.13,186.65,177.27,177.92,38799953
2023-02-10 05:00:00+00:00,176.3534,178.89,173.35,174.15,35297643
2023-02-13 05:00:00+00:00,178.215,181.0,175.82,179.43,34143638
2023-02-14 05:00:00+00:00,177.16,181.5064,175.88,179.48,26423869
2023-02-15 05:00:00+00:00,176.415,178.19,175.33,177.16,26906208
2023-02-16 05:00:00+00:00,172.75,175.85,171.79,172.44,27799591
2023-02-17 05:00:00+00:00,170.22,173.18,169.7,172.88,26368583
2023-02-21 05:00:00+00:00,174.31,178.17,171.88,172.08,36507596
2023-02-22 05:00:00+00:00,171.07,172.755,169.69,171.12,24044524
2023-02-23 05:00:00+00:00,172.0,173.69,169.38,172.04,21655181
2023-02-24 05:00:00+00:00,168.64,170.72,167.66,170.39,21404393
2023-02-27 05:00:00+00:00,171.875,173.12,169.06,169.54,21336107
2023-02-28 05:00:00+00:00,171.9,177.55,171.87,174.94,50311079
2023-03-01 05:00:00+00:00,174.59,177.85,173.05,173.42,31189475
2023-03-02 05:00:00+00:00,172.38,175.01,171.43,174.53,18635265
2023-03-03 05:00:00+00:00,178.92,186.62,177.05,185.25,48172575
2023-03-06 05:00:00+00:00,188.0,189.66,184.64,184.9,34658836
2023-03-07 05:00:00+00:00,189.0,190.36,184.01,184.51,38715280
2023-03-08 05:00:00+00:00,182.87,185.26,181.34,184.97,20461448
2023-03-09 05:00:00+00:00,186.35,188.93,180.3,181.69,28626904
2023-03-10 05:00:00+00:00,181.01,184.77,178.8,179.51,27042322
2023-03-13 04:00:00+00:00,177.96,183.78,174.82,180.9,26374933
2023-03-14 04:00:00+00:00,187.58,194.32,186.56,194.02,44033961
2023-03-15 04:00:00+00:00,192.95,197.78,190.8351,197.75,44194137
2023-03-16 04:00:00+00:00,198.26,205.76,196.0886,204.93,53608605
2023-03-17 04:00:00+00:00,200.56,201.9,195.4304,195.61,62459635
2023-03-20 04:00:00+00:00,198.48,199.36,193.64,197.81,25422382
2023-03-21 04:00:00+00:00,203.2,203.55,197.95,202.16,33451458
2023-03-22 04:00:00+00:00,202.5,207.37,199.67,199.81,29719192
2023-03-23 04:00:00+00:00,202.84,207.88,202.15,204.28,27558564
2023-03-24 04:00:00+00:00,205.18,207.58,203.55,206.01,29378250
2023-03-27 04:00:00+00:00,204.81,205.86,201.36,202.84,20161889
2023-03-28 04:00:00+00:00,200.15,201.03,197.9,200.68,20190973
2023-03-29 04:00:00+00:00,203.56,205.72,202.5355,205.35,20444619
2023-03-30 04:00:00+00:00,203.38,208.09,202.82,207.84,23580628
2023-03-31 04:00:00+00:00,207.24,212.17,206.77,211.94,25607425
2023-04-03 04:00:00+00:00,208.84,213.4861,208.2,213.07,19279424
2023-04-04 04:00:00+00:00,213.39,216.24,212.54,214.72,23260234
2023-04-05 04:00:00+00:00,214.15,215.19,209.94,211.48,21073564
2023-04-06 04:00:00+00:00,209.25,216.94,208.65,216.1,27745757
2023-04-10 04:00:00+00:00,214.71,215.66,210.66,214.75,17068527
2023-04-11 04:00:00+00:00,215.48,216.02,213.41,213.85,16907922
2023-04-12 04:00:00+00:00,214.835,216.84,212.584,214.0,19164554
2023-04-13 04:00:00+00:00,215.73,221.15,215.69,220.35,23460010
2023-04-14 04:00:00+00:00,217.88,222.11,217.55,221.49,22913978
2023-04-17 04:00:00+00:00,219.79,220.979,217.13,218.86,15636125
2023-04-18 04:00:00+00:00,219.91,220.44,216.21,217.89,13371822
2023-04-19 04:00:00+00:00,213.472,217.33,212.93,215.7,16831139
2023-04-20 04:00:00+00:00,213.48,216.75,212.77,213.07,18053501
2023-04-21 04:00:00+00:00,210.21,213.41,209.58,212.89,18106728
2023-04-24 04:00:00+00:00,213.675,213.92,210.71,212.79,15899274
2023-04-25 04:00:00+00:00,210.815,211.26,207.13,207.55,21152247
2023-04-26 04:00:00+00:00,212.5,214.11,208.88,209.4,42951151
2023-04-27 04:00:00+00:00,239.89,241.685,236.77,238.56,74323864
2023-04-28 04:00:00+00:00,239.01,240.43,235.75,240.32,40032108
2023-05-01 04:00:00+00:00,238.615,244.0,236.46,243.18,30757502
2023-05-02 04:00:00+00:00,243.18,244.92,238.99,239.24,26129118
2023-05-03 04:00:00+00:00,239.47,241.75,232.75,237.03,35776528
2023-05-04 04:00:00+00:00,236.06,238.2,232.9264,233.52,19088480
2023-05-05 04:00:00+00:00,232.24,234.68,229.85,232.78,27234428
2023-05-08 04:00:00+00:00,231.415,235.62,230.27,233.27,17259720
2023-05-09 04:00:00+00:00,231.46,235.88,231.08,233.37,18084062
2023-05-10 04:00:00+00:00,236.17,236.75,230.72,233.08,19119007
2023-05-11 04:00:00+00:00,233.05,238.21,232.3,235.79,20615373
2023-05-12 04:00:00+00:00,236.74,236.9599,231.45,233.81,17574784
2023-05-15 04:00:00+00:00,236.92,240.255,235.33,238.86,21702609
2023-05-16 04:00:00+00:00,235.79,239.635,235.52,238.82,19130835
2023-05-17 04:00:00+00:00,238.45,243.8423,238.14,242.485,22725118
2023-05-18 04:00:00+00:00,241.3,247.0881,241.19,246.85,24549922
2023-05-19 04:00:00+00:00,247.47,248.69,243.41,245.64,22155369
2023-05-22 04:00:00+00:00,245.41,253.57,245.12,248.32,29571316
2023-05-23 04:00:00+00:00,246.81,251.61,246.65,246.74,19084989
2023-05-24 04:00:00+00:00,245.28,249.5892,244.952,249.21,17893043
2023-05-25 04:00:00+00:00,253.4,255.62,249.17,252.69,22711494
2023-05-26 04:00:00+00:00,252.93,262.3107,252.71,262.04,28161287
2023-05-30 04:00:00+00:00,265.25,268.65,261.29,262.52,26135087
2023-05-31 04:00:00+00:00,260.0,265.0,258.45,264.72,25737870
2023-06-01 04:00:00+00:00,265.9,274.0,265.89,272.61,27177616
